country,year,variety,variety_area_ha,grape_color,grape_yield_tonnes_per_ha,estimated_variety_production_tons
Argentina,2016,Pinot Noir,1866.4,red,7.9,14744.560000000001
Argentina,2016,Prosecco,11.4,white,7.9,90.06
Argentina,2016,Raboso Piave,24.099999999999998,red,7.9,190.39
Argentina,2016,Rieslina,103.4,white,7.9,816.8600000000001
Argentina,2016,Riesling,93.2,white,7.9,736.2800000000001
Argentina,2016,Rondinella,0.3,red,7.9,2.37
Argentina,2016,Ruby Cabernet,1.8,red,7.9,14.22
Argentina,2016,Saint Jeannet,42.8,white,7.9,338.12
Argentina,2016,Sangiovese,1837.3999999999999,red,7.9,14515.46
Argentina,2016,Sauvignon Blanc,2148.0,white,7.9,16969.2
Argentina,2016,Sauvignon Blanc (G),5.5,white,7.9,43.45
Argentina,2016,Sauvignonasse,423.517,white,7.9,3345.7843000000003
Argentina,2016,Savagnin Blanc,21.6,white,7.9,170.64000000000001
Argentina,2016,Silvaner,3.4,white,7.9,26.86
Argentina,2016,Syrah,12706.9,red,7.9,100384.51
Argentina,2016,Sémillon,767.2,white,7.9,6060.880000000001
Argentina,2016,Tannat,837.1,red,7.9,6613.09
Argentina,2016,Tempranillo,6139.7,red,7.9,48503.63
Argentina,2016,Torrontes Mendocino,652.5,white,7.9,5154.75
Argentina,2016,Torrontés Riojano,8208.1,white,7.9,64843.990000000005
Argentina,2016,Torrontés Sanjuanino,1884.8,white,7.9,14889.92
Argentina,2016,Touriga Nacional,27.3,red,7.9,215.67000000000002
Argentina,2016,Trebbiano Toscano,1621.5,white,7.9,12809.85
Argentina,2016,Tribidrag,0.7,red,7.9,5.53
Argentina,2016,Trincadeira,0.3,red,7.9,2.37
Argentina,2016,Trousseau,33.7,red,7.9,266.23
Argentina,2016,Verdelho,17.799999999999997,white,7.9,140.61999999999998
Argentina,2016,Verdicchio Bianco,7.300000000000001,white,7.9,57.67000000000001
Argentina,2016,Verduzzo Friulano,1.7,white,7.9,13.43
Argentina,2016,Vermentino,1.6,white,7.9,12.64
Argentina,2016,Viognier,772.7357,white,7.9,6104.61203
Argentina,2016,other red,37.9,red,7.9,299.41
Argentina,2016,other white,67.9,white,7.9,536.4100000000001
Argentina,2022,Afus Ali,48.766600000000004,white,,
Argentina,2022,Aglianico,3.0087,red,,
Argentina,2022,Ahmeur Bou Ahmeur,0.6,red,,
Argentina,2022,Alba,26.2484,unknown,,
Argentina,2022,Alicante Henri Bouschet,130.8596,red,,
Argentina,2022,Alphonse Lavallée,315.8727,red,,
Argentina,2022,Alvarinho,11.1799,white,,
Argentina,2022,Ancellotta,2393.7246999999998,red,,
Argentina,2022,Argentina,4.53,white,,
Argentina,2022,Arinarnoa,1.1099999999999999,red,,
Argentina,2022,Arizul,1294.1232,white,,
Argentina,2022,Aspiran Bouschet,4435.0104,red,,
Argentina,2022,Aurore,3.483,white,,
Argentina,2022,Barbera,371.12420000000003,red,,
Argentina,2022,Beba,0.45,white,,
Argentina,2022,Bicane,3.37,white,,
Argentina,2022,Bombino Bianco,9.41,white,,
Argentina,2022,Bonamico,101.5977,red,,
Argentina,2022,Bourboulenc,0.22649999999999998,white,,
Argentina,2022,Béquignol Noir,476.9851,red,,
Argentina,2022,Caberinta,37.9456,red,,
Argentina,2022,Cabernet Franc,1684.2915,red,,
Argentina,2022,Cabernet Sauvignon,13468.958200000001,red,,
Argentina,2022,Caladoc,21.132099999999998,red,,
Argentina,2022,Canari Noir,47.246,red,,
Argentina,2022,Canela,1.1725,grey_or_gris,,
Argentina,2022,Cardinal,417.1482,red,,
Argentina,2022,Carmenère,48.765899999999995,red,,
Argentina,2022,Casavecchia,7.02,red,,
Argentina,2022,Cereza,24834.0451,grey_or_gris,,
Argentina,2022,Chardonnay,5522.1561,white,,
Argentina,2022,Chenin Blanc,1591.9161,white,,
Argentina,2022,Cinsaut,1.37,red,,
Argentina,2022,Cornichon Blanc,3.743,white,,
Argentina,2022,Corvina Veronese,16.842200000000002,red,,
Argentina,2022,Corvinone,0.3528,red,,
Argentina,2022,Crimson Seedless,0.565,red,,
Argentina,2022,Criolla Grande,12530.9606,red,,
Argentina,2022,Criolla Mediana,7.4666,red,,
Argentina,2022,Croatina,16.346,red,,
Argentina,2022,Côt,46540.546500000004,red,,
Argentina,2022,Damaschino,382.3845,white,,
Argentina,2022,Dauphine,3.4463,white,,
Argentina,2022,Dawn Seedless,12.767,white,,
Argentina,2022,Dolcetto,2.3717,red,,
Argentina,2022,Douce Noire,17447.4201,red,,
Argentina,2022,Ekigaina,0.96,red,,
Argentina,2022,Emerald Riesling,0.882,white,,
Argentina,2022,Emperatriz,15.5909,red,,
Argentina,2022,Emperor,26.6484,red,,
Argentina,2022,Fer,138.1127,red,,
Argentina,2022,Ferral,30.0721,red,,
Argentina,2022,Fiano,5.1899999999999995,white,,
Argentina,2022,Fiesta,1320.3138,white,,
Argentina,2022,Fintendo,165.5442,red,,
Argentina,2022,Flame Seedless,5187.6107,red,,
Argentina,2022,Freisa,4.4456999999999995,red,,
Argentina,2022,Gamay Noir,0.4075,red,,
Argentina,2022,Garganega,28.832300000000004,white,,
Argentina,2022,Gargiulo 102011,249.5811,red,,
Argentina,2022,Gargiulo 2539,24.714000000000002,red,,
Argentina,2022,Gargiulo 4113,2.63,red,,
Argentina,2022,Gargiulo 45803,9.450000000000001,white,,
Argentina,2022,Gargiulo 87746,0.022,unknown,,
Argentina,2022,Gargiulo 88087,202.8479,unknown,,
Argentina,2022,Garnacha Blanca,1.04,white,,
Argentina,2022,Garnacha Tinta,46.9283,red,,
Argentina,2022,Gewürztraminer,24.7228,white,,
Argentina,2022,Gibi,639.0769,white,,
Argentina,2022,Graciano,18.2974,red,,
Argentina,2022,Greco,0.26,white,,
Argentina,2022,Greco Nero,285.8062,red,,
Argentina,2022,Grüner Veltliner,11.6684,white,,
Argentina,2022,Isabella,55.865300000000005,red,,
Argentina,2022,Italia,65.6848,white,,
Argentina,2022,Kishmish Chernyi,23.491,red,,
Argentina,2022,Kishmish Rozovyi,2.0,red,,
Argentina,2022,Lambrusco Grasparossa,8.4125,red,,
Argentina,2022,Lambrusco Maestri,45.8618,red,,
Argentina,2022,Lattuario Nero,11.095500000000001,red,,
Argentina,2022,Listán Prieto,553.8274,red,,
Argentina,2022,Malvasia,17.642400000000002,white,,
Argentina,2022,Marsanne,4.0865,white,,
Argentina,2022,Marselan,72.2754,red,,
Argentina,2022,Maticha,198.0529,white,,
Argentina,2022,Mazuelo,12.4776,red,,
Argentina,2022,Melon,1.0,white,,
Argentina,2022,Merlot,4703.1785,red,,
Argentina,2022,Michele Palieri,2.855,red,,
Argentina,2022,Molinara,0.36,red,,
Argentina,2022,Monastrell,9.2002,red,,
Argentina,2022,Montepulciano,51.591300000000004,red,,
Argentina,2022,Moscato Giallo,97.64,white,,
Argentina,2022,Muscat Blanc à Petits Grains,60.069,white,,
Argentina,2022,Muscat Blanc à Petits Grains (G),4945.5144,white,,
Argentina,2022,Muscat of Alexandria,1933.0779,white,,
Argentina,2022,Muscat of Hamburg,0.1517,red,,
Argentina,2022,Nebbiolo,30.2403,red,,
Argentina,2022,Negroamaro,0.2023,red,,
Argentina,2022,Nero d'Avola,0.2536,red,,
Argentina,2022,Nevado,30.401,white,,
Argentina,2022,Palomino Fino,69.3801,white,,
Argentina,2022,Pasiga,3.247,red,,
Argentina,2022,Patagonia,17.38,white,,
Argentina,2022,Patrizia Rosa,411.5455,grey_or_gris,,
Argentina,2022,Pecorino,0.55,white,,
Argentina,2022,Pedro Giménez,9029.0911,white,,
Argentina,2022,Perlette,8.349,white,,
Argentina,2022,Perlon,2.0620000000000003,red,,
Argentina,2022,Petit Manseng,18.119999999999997,white,,
Argentina,2022,Petit Verdot,639.1877,red,,
Argentina,2022,Pinot Blanc,10.9378,white,,
Argentina,2022,Pinot Gris,521.1454,grey_or_gris,,
Argentina,2022,Pinot Meunier,10.8,red,,
Argentina,2022,Pinot Noir,1943.8294,red,,
Argentina,2022,Prosecco,14.714,white,,
Argentina,2022,Raboso Piave,22.4181,red,,
Argentina,2022,Red Globe,2221.1385,red,,
Argentina,2022,Rieslina,76.5641,white,,
Argentina,2022,Riesling,69.4145,white,,
Argentina,2022,Rondinella,0.0621,red,,
Argentina,2022,Roussanne,3.71,white,,
Argentina,2022,Ruby Cabernet,0.1114,red,,
Argentina,2022,Ruby Seedless,35.244099999999996,red,,
Argentina,2022,Rutilia,0.5375,white,,
Argentina,2022,Saint Jeannet,23.6798,white,,
Argentina,2022,Sangiovese,1415.0794999999998,red,,
Argentina,2022,Sauvignon Blanc,1828.8383,white,,
Argentina,2022,Sauvignon Blanc (G),5.39,white,,
Argentina,2022,Sauvignonasse,311.75399999999996,white,,
Argentina,2022,Serna,77.5545,grey_or_gris,,
Argentina,2022,Silvaner,3.3609,white,,
Argentina,2022,Sultaniye,1191.2282,white,,
Argentina,2022,Superior Seedless,1689.9556,white,,
Argentina,2022,Syrah,11106.6774,red,,
Argentina,2022,Sémillon,578.3883000000001,white,,
Argentina,2022,Tannat,826.3823,red,,
Argentina,2022,Tempranillo,5192.7676,red,,
Argentina,2022,Teroldego,1.25,red,,
Argentina,2022,Torrontes Mendocino,520.0642,white,,
Argentina,2022,Torrontés Riojano,7287.6599,white,,
Argentina,2022,Torrontés Sanjuanino,1405.6205,white,,
Argentina,2022,Touriga Nacional,19.3032,red,,
Argentina,2022,Trebbiano Toscano,1181.5751,white,,
Argentina,2022,Tribidrag,1.7997,red,,
Argentina,2022,Trousseau,23.2423,red,,
Argentina,2022,Verdejo,0.71,white,,
Argentina,2022,Verdelho,13.43,white,,
Argentina,2022,Verdicchio Bianco,7.7170000000000005,white,,
Argentina,2022,Verduzzo Friulano,0.4622,white,,
Argentina,2022,Vermentino,1.6103,white,,
Argentina,2022,Victoria,102.3228,white,,
Argentina,2022,Viognier,640.0865,white,,
Argentina,2022,other,60.373599999999996,unknown,,
Argentina,2022,other red,36.089,red,,
Argentina,2022,other white,611.3045,white,,
Armenia,2000,Garandmak,930.7778,white,7.9,7353.14462
Armenia,2000,Kangun,849.8406,white,7.9,6713.74074
Armenia,2000,Mskhali,1092.652,white,7.9,8631.9508
Armenia,2000,Muscat Blanc à Petits Grains,526.0918,white,7.9,4156.125220000001
Armenia,2000,Rkatsiteli,2468.585,white,7.9,19501.821500000002
Armenia,2000,Voskeat,809.372,white,7.9,6394.0388
Armenia,2000,other white,4528.4359,white,7.9,35774.64361000001
Armenia,2010,Garandmak,930.7778,white,15.2,14147.822559999999
Armenia,2010,Kangun,849.8406,white,15.2,12917.57712
Armenia,2010,Mskhali,1092.652,white,15.2,16608.3104
Armenia,2010,Muscat Blanc à Petits Grains,526.0918,white,15.2,7996.59536
Armenia,2010,Rkatsiteli,2468.585,white,15.2,37522.492
Armenia,2010,Voskeat,809.372,white,15.2,12302.454399999999
Armenia,2010,other white,4528.4359,white,15.2,68832.22568
Armenia,2016,other red,4405.0,red,10.9,48014.5
Armenia,2016,other white,10300.0,white,10.9,112270.0
Armenia,2022,Akhtanak,147.8605,red,,
Armenia,2022,Alurdreni,46.907,red,,
Armenia,2022,Areni Sev,883.98351,red,,
Armenia,2022,Bayanshira,202.6622,white,,
Armenia,2022,Charentsi,36.98,red,,
Armenia,2022,Chilar,46.997,white,,
Armenia,2022,Garandmak,40.714000000000006,white,,
Armenia,2022,Kangun,3802.5619,white,,
Armenia,2022,Karmrahyut,223.21900000000002,red,,
Armenia,2022,Khindogni,30.125,red,,
Armenia,2022,Lalvari,68.89627,white,,
Armenia,2022,Megrabuir,732.41635,red,,
Armenia,2022,Milagh,106.498,red,,
Armenia,2022,Mskhali,96.71399999999994,white,,
Armenia,2022,Muscat,82.6296,white,,
Armenia,2022,Nerkeni,53.3,red,,
Armenia,2022,Rkatsiteli,2753.8262,white,,
Armenia,2022,Tigrani,34.900000000000006,red,,
Armenia,2022,Voskeat,146.6724000000001,white,,
Australia,2000,Afus Ali,327.70000000000005,white,10.0,3277.0000000000005
Australia,2000,Barbera,102.9,red,10.0,1029.0
Australia,2000,Cabernet Franc,744.0,red,10.0,7440.0
Australia,2000,Cabernet Sauvignon,24996.5,red,10.0,249965.0
Australia,2000,Canada Muscat,48.6,white,10.0,486.0
Australia,2000,Cayetana Blanca,248.89999999999998,white,10.0,2489.0
Australia,2000,Chardonnay,17265.8,white,10.0,172658.0
Australia,2000,Chenin Blanc,840.9,white,10.0,8409.0
Australia,2000,Colombard,1801.3999999999999,white,10.0,18014.0
Australia,2000,Crouchen,97.60000000000001,white,10.0,976.0000000000001
Australia,2000,Côt,428.7,red,10.0,4287.0
Australia,2000,Durif,181.0,red,10.0,1810.0
Australia,2000,Garnacha Tinta,2139.0,red,10.0,21390.0
Australia,2000,Gewürztraminer,521.3000000000001,white,10.0,5213.000000000001
Australia,2000,Korinthiaki,778.3,red,10.0,7783.0
Australia,2000,Marsanne,216.2,white,10.0,2162.0
Australia,2000,Mazuelo,89.60000000000001,red,10.0,896.0000000000001
Australia,2000,Merlot,7669.1,red,10.0,76691.0
Australia,2000,Monastrell,947.8,red,10.0,9478.0
Australia,2000,Muscadelle,198.0,white,10.0,1980.0
Australia,2000,Muscat Blanc à Petits Grains,213.8,white,10.0,2138.0
Australia,2000,Muscat Blanc à Petits Grains (R),380.1,white,10.0,3801.0
Australia,2000,Muscat of Alexandria,2495.4,white,10.0,24954.0
Australia,2000,Nebbiolo,50.2,red,10.0,502.0
Australia,2000,Palomino Fino,124.4,white,10.0,1244.0
Australia,2000,Pedro Ximénez,89.0,white,10.0,890.0
Australia,2000,Petit Verdot,721.0,red,10.0,7210.0
Australia,2000,Pinot Meunier,107.2,red,10.0,1072.0
Australia,2000,Pinot Noir,3223.4,red,10.0,32234.0
Australia,2000,Riesling,3128.7,white,10.0,31287.0
Australia,2000,Ruby Cabernet,2424.4,red,10.0,24244.0
Australia,2000,Sangiovese,371.8,red,10.0,3718.0
Australia,2000,Sauvignon Blanc,2601.9,white,10.0,26019.0
Australia,2000,Sultaniye,10297.9,white,10.0,102979.0
Australia,2000,Syrah,29295.0,red,10.0,292950.0
Australia,2000,Sémillon,6528.2,white,10.0,65282.0
Australia,2000,Taminga,45.6,white,10.0,456.0
Australia,2000,Tarrango,120.1,red,10.0,1201.0
Australia,2000,Tempranillo,41.4,red,10.0,414.0
Australia,2000,Touriga Nacional,72.8,red,10.0,728.0
Australia,2000,Trebbiano Toscano,685.2,white,10.0,6852.0
Australia,2000,Verdelho,1293.2,white,10.0,12932.0
Australia,2000,Viognier,116.7,white,10.0,1167.0
Australia,2000,other red,2868.1,red,10.0,28681.0
Australia,2000,other white,3663.4,white,10.0,36634.0
Australia,2010,Arneis,152.6,white,11.0,1678.6
Australia,2010,Barbera,116.10000000000001,red,11.0,1277.1000000000001
Australia,2010,Cabernet Franc,590.7,red,11.0,6497.700000000001
Australia,2010,Cabernet Sauvignon,25967.0,red,11.0,285637.0
Australia,2010,Chardonnay,27772.8,white,11.0,305500.8
Australia,2010,Chenin Blanc,541.0,white,11.0,5951.0
Australia,2010,Colombard,2205.1,white,11.0,24256.1
Australia,2010,Crouchen,95.2,white,11.0,1047.2
Australia,2010,Côt,355.7,red,11.0,3912.7
Australia,2010,Dolcetto,154.20000000000002,red,11.0,1696.2000000000003
Australia,2010,Durif,416.7,red,11.0,4583.7
Australia,2010,Garnacha Tinta,1747.7,red,11.0,19224.7
Australia,2010,Gewürztraminer,834.4000000000001,white,11.0,9178.400000000001
Australia,2010,Marsanne,238.1,white,11.0,2619.1
Australia,2010,Merlot,10027.85,red,11.0,110306.35
Australia,2010,Monastrell,691.7,red,11.0,7608.700000000001
Australia,2010,Muscadelle,67.3,white,11.0,740.3
Australia,2010,Muscat Blanc à Petits Grains,532.7,white,11.0,5859.700000000001
Australia,2010,Muscat Blanc à Petits Grains (R),230.0,white,11.0,2530.0
Australia,2010,Muscat of Alexandria,2043.3,white,11.0,22476.3
Australia,2010,Nebbiolo,97.8,red,11.0,1075.8
Australia,2010,Petit Verdot,1223.3,red,11.0,13456.3
Australia,2010,Pinot Gris,3296.0,grey_or_gris,11.0,36256.0
Australia,2010,Pinot Noir,4690.0,red,11.0,51590.0
Australia,2010,Riesling,4114.1,white,11.0,45255.100000000006
Australia,2010,Roussanne,83.0,white,11.0,913.0
Australia,2010,Ruby Cabernet,961.5000000000001,red,11.0,10576.500000000002
Australia,2010,Sangiovese,588.7,red,11.0,6475.700000000001
Australia,2010,Sauvignon Blanc,6467.1,white,11.0,71138.1
Australia,2010,Savagnin Blanc,94.0,white,11.0,1034.0
Australia,2010,Sultaniye,430.2,white,11.0,4732.2
Australia,2010,Syrah,42675.299999999996,red,11.0,469428.29999999993
Australia,2010,Sémillon,6112.299999999999,white,11.0,67235.29999999999
Australia,2010,Tarrango,72.3,red,11.0,795.3
Australia,2010,Tempranillo,476.1,red,11.0,5237.1
Australia,2010,Touriga Nacional,47.6,red,11.0,523.6
Australia,2010,Trebbiano Toscano,85.8,white,11.0,943.8
Australia,2010,Tribidrag,149.3,red,11.0,1642.3000000000002
Australia,2010,Verdelho,1535.3,white,11.0,16888.3
Australia,2010,Viognier,1402.1,white,11.0,15423.099999999999
Australia,2010,other red,1150.5,red,11.0,12655.5
Australia,2010,other white,1255.85,white,11.0,13814.349999999999
Australia,2016,Arneis,25.340514734387398,white,13.0,329.42669154703617
Australia,2016,Barbera,87.08913303166628,red,13.0,1132.1587294116616
Australia,2016,Biancone di Portoferraio,7.0,white,13.0,91.0
Australia,2016,Cabernet Franc,322.89945739507675,red,13.0,4197.692946135998
Australia,2016,Cabernet Sauvignon,25271.24878308177,red,13.0,328526.234180063
Australia,2016,Cayetana Blanca,71.0,white,13.0,923.0
Australia,2016,Chardonnay,22456.460234612226,white,13.0,291933.98304995894
Australia,2016,Chenin Blanc,445.66000501811504,white,13.0,5793.580065235496
Australia,2016,Colombard,1757.6256313323975,white,13.0,22849.133207321167
Australia,2016,Côt,516.9177263900638,red,13.0,6719.930443070829
Australia,2016,Dolcetto,96.58059695363045,red,13.0,1255.5477603971958
Australia,2016,Durif,566.2734037786722,red,13.0,7361.554249122739
Australia,2016,Fiano,75.18858382105827,white,13.0,977.4515896737576
Australia,2016,Garnacha Tinta,1834.236522845924,red,13.0,23845.07479699701
Australia,2016,Gewürztraminer,784.0436372980475,white,13.0,10192.567284874618
Australia,2016,Grüner Veltliner,16.0,white,13.0,208.0
Australia,2016,Lagrein,11.0,red,13.0,143.0
Australia,2016,Marsanne,156.31166425347328,white,13.0,2032.0516352951527
Australia,2016,Merlot,8731.541646838188,red,13.0,113510.04140889645
Australia,2016,Monastrell,775.2921707332134,red,13.0,10078.798219531775
Australia,2016,Montepulciano,25.93643820285797,red,13.0,337.1736966371536
Australia,2016,Muscadelle,113.37226691842079,white,13.0,1473.8394699394703
Australia,2016,Muscat Blanc à Petits Grains,910.9211228787899,white,13.0,11841.974597424269
Australia,2016,Muscat Blanc à Petits Grains (R),234.61529900878668,white,13.0,3049.998887114227
Australia,2016,Muscat of Alexandria,2219.6919526457787,white,13.0,28855.995384395123
Australia,2016,Nebbiolo,105.95235877111554,red,13.0,1377.380664024502
Australia,2016,Nero d'Avola,40.64327059686184,red,13.0,528.3625177592039
Australia,2016,Palomino Fino,7.0,white,13.0,91.0
Australia,2016,Pedro Ximénez,5.0,white,13.0,65.0
Australia,2016,Petit Verdot,1146.456735521555,red,13.0,14903.937561780214
Australia,2016,Pinot Gris,4015.0180461108685,grey_or_gris,13.0,52195.23459944129
Australia,2016,Pinot Meunier,27.0,red,13.0,351.0
Australia,2016,Pinot Noir,5211.086381658912,red,13.0,67744.12296156585
Australia,2016,Prosecco,189.93761229515076,white,13.0,2469.18895983696
Australia,2016,Riesling,3499.4053287506104,white,13.0,45492.269273757935
Australia,2016,Roussanne,6.0,white,13.0,78.0
Australia,2016,Rubired,24.0,red,13.0,312.0
Australia,2016,Ruby Cabernet,834.2732453867793,red,13.0,10845.552190028131
Australia,2016,Sangiovese,440.75746519863605,red,13.0,5729.847047582269
Australia,2016,Sauvignon Blanc,6502.710631549358,white,13.0,84535.23821014166
Australia,2016,Savagnin Blanc,131.5376464277506,white,13.0,1709.9894035607576
Australia,2016,Sultaniye,173.60849380493164,white,13.0,2256.9104194641113
Australia,2016,Syrah,41288.32689836621,red,13.0,536748.2496787608
Australia,2016,Sémillon,4597.114602461457,white,13.0,59762.489831998944
Australia,2016,Tarrango,4.0,red,13.0,52.0
Australia,2016,Tempranillo,714.7597704306245,red,13.0,9291.877015598118
Australia,2016,Trebbiano Toscano,15.0,white,13.0,195.0
Australia,2016,Tribidrag,66.57067528367043,red,13.0,865.4187786877155
Australia,2016,Verdelho,1063.113048195839,white,13.0,13820.469626545906
Australia,2016,Vermentino,83.7695688251406,white,13.0,1089.0043947268277
Australia,2016,Viognier,812.7120835930109,white,13.0,10565.257086709142
Australia,2016,other,3149.710039883852,unknown,13.0,40946.230518490076
Australia,2023,Afus Ali,9.36480188369751,white,,
Australia,2023,Aglianico,7.0,red,,
Australia,2023,Alicante Henri Bouschet,15.0,red,,
Australia,2023,Arneis,35.613766144029796,white,,
Australia,2023,Barbera,116.55653534084558,red,,
Australia,2023,Cabernet Franc,319.3396347165108,red,,
Australia,2023,Cabernet Sauvignon,26739.45312806964,red,,
Australia,2023,Canada Muscat,326.70335483551025,white,,
Australia,2023,Carignan Bouschet,14.0,red,,
Australia,2023,Cayetana Blanca,30.0,white,,
Australia,2023,Chardonnay,21454.42351910472,white,,
Australia,2023,Chenin Blanc,410.66000501811504,white,,
Australia,2023,Cinsaut,8.0,red,,
Australia,2023,Colombard,1386.3424282073975,white,,
Australia,2023,Crouchen,33.34786891937256,white,,
Australia,2023,Côt,594.0246812030673,red,,
Australia,2023,Dolcetto,99.74238899350166,red,,
Australia,2023,Durif,840.4935143440962,red,,
Australia,2023,Fiano,196.83434781432152,white,,
Australia,2023,Gamay Noir,6.0,red,,
Australia,2023,Garnacha Blanca,4.0,white,,
Australia,2023,Garnacha Tinta,1828.536075912416,red,,
Australia,2023,Gewürztraminer,658.5400810465217,white,,
Australia,2023,Graciano,12.0,red,,
Australia,2023,Grüner Veltliner,20.0,white,,
Australia,2023,Lagrein,10.0,red,,
Australia,2023,Marsanne,136.84664726257324,white,,
Australia,2023,Mencía,8.0,red,,
Australia,2023,Merlot,8108.131469249725,red,,
Australia,2023,Monastrell,809.3463070690632,red,,
Australia,2023,Montepulciano,89.9557501077652,red,,
Australia,2023,Muscadelle,141.0390744805336,white,,
Australia,2023,Muscat Blanc à Petits Grains,1035.3119682371616,white,,
Australia,2023,Muscat Blanc à Petits Grains (R),267.0911724790931,white,,
Australia,2023,Muscat of Alexandria,1854.4177718758583,white,,
Australia,2023,Nebbiolo,123.05099062994123,red,,
Australia,2023,Nero d'Avola,99.92307995259762,red,,
Australia,2023,Palomino Fino,17.0339674949646,white,,
Australia,2023,Pedro Ximénez,14.51610653102398,white,,
Australia,2023,Petit Verdot,1096.6169099658728,red,,
Australia,2023,Pinot Blanc,2.0,white,,
Australia,2023,Pinot Gris,4917.911966174841,grey_or_gris,,
