country,year,variety,grape_color,variety_area_ha,grape_yield_tonnes_per_ha,estimated_variety_production_tons,world
Italy,2016,Pinot Meunier,red,5.178495885738991,12.3,63.6954993945896,Old World
Italy,2016,Pinot Noir,red,5056.789555020295,12.3,62198.51152674963,Old World
Italy,2016,Plassa,red,85.67976376191103,12.3,1053.861094271506,Old World
Italy,2016,Pollera Nera,red,32.29683838131154,12.3,397.2511120901319,Old World
Italy,2016,Prie,white,23.867753689434345,12.3,293.57337038004243,Old World
Italy,2016,Primetta,grey_or_gris,14.40881693763322,12.3,177.22844833288863,Old World
Italy,2016,Prosecco,white,19730.411065769786,12.3,242684.05610896836,Old World
Italy,2016,Prosecco Lungo,white,1450.1579585452514,12.3,17836.942890106595,Old World
Italy,2016,Prunesta,red,30.87567397048348,12.3,379.7707898369468,Old World
Italy,2016,Pugnitello,red,14.723907980633472,12.3,181.1040681617917,Old World
Italy,2016,Quagliano,red,9.018994094918009,12.3,110.93362736749152,Old World
Italy,2016,Raboso Piave,red,640.6670720188192,12.3,7880.204985831477,Old World
Italy,2016,Raboso Veronese,red,295.4710265851276,12.3,3634.293626997069,Old World
Italy,2016,Rambella,white,6.347682667702321,12.3,78.07649681273855,Old World
Italy,2016,Rebo,red,85.48049495274323,12.3,1051.4100879187415,Old World
Italy,2016,Recantina,red,4.05270346366288,12.3,49.84825260305343,Old World
Italy,2016,Refosco dal Peduncolo Rosso,red,1267.000749775814,12.3,15584.109222242514,Old World
Italy,2016,Refosco di Faedis,red,184.61963330771152,12.3,2270.821489684852,Old World
Italy,2016,Regent,red,0.881977746344913,12.3,10.84832628004243,Old World
Italy,2016,Retagliado Bianco,white,10.993321044509202,12.3,135.2178488474632,Old World
Italy,2016,Ribolla Gialla,white,362.0649185752874,12.3,4453.398498476036,Old World
Italy,2016,Riesling,white,1460.758358355249,12.3,17967.32780776956,Old World
Italy,2016,Ripolo,white,1.112300840918553,12.3,13.681300343298204,Old World
Italy,2016,Rollo,white,15.094385003556717,12.3,185.66093554374763,Old World
Italy,2016,Rondinella,red,2683.038749596009,12.3,33001.37662003092,Old World
Italy,2016,Rosciola,grey_or_gris,1.06576229174196,12.3,13.108876188426107,Old World
Italy,2016,Rossara Trentina,red,6.154119855385732,12.3,75.6956742212445,Old World
Italy,2016,Rossese,red,163.92488698896787,12.3,2016.2761099643049,Old World
Italy,2016,Rossese Bianco,white,5.117548804063628,12.3,62.94585028998263,Old World
Italy,2016,Rossignola,red,48.78200346420033,12.3,600.0186426096641,Old World
Italy,2016,Rossola Nera,red,28.559353895928115,12.3,351.2800529199158,Old World
Italy,2016,Roussanne,white,12.059303327335575,12.3,148.32943092622762,Old World
Italy,2016,Roussin,red,1.549636363334041,12.3,19.060527269008706,Old World
Italy,2016,Roviello Bianco,white,0.702174005574916,12.3,8.636740268571469,Old World
Italy,2016,Ruche,red,99.65201792124164,12.3,1225.7198204312722,Old World
Italy,2016,Ruggine,white,0.855408967326903,12.3,10.521530298120908,Old World
Italy,2016,Sagrantino,red,997.5788892032762,12.3,12270.220337200297,Old World
Italy,2016,San Giuseppe Nero,red,82.1474087827395,12.3,1010.413128027696,Old World
Italy,2016,San Lunardo,white,3.7384808973032215,12.3,45.98331503682963,Old World
Italy,2016,San Martino,red,6.148058489293288,12.3,75.62111941830744,Old World
Italy,2016,San Michele,red,36.75115466487192,12.3,452.0392023779247,Old World
Italy,2016,Sanforte,red,0.1205792511970004,12.3,1.483124789723105,Old World
Italy,2016,Sangiovese,red,68428.22933430482,12.3,841667.2208119493,Old World
Italy,2016,Santa Maria,white,1.6467466255675,12.3,20.254983494480253,Old World
Italy,2016,Sauvignon Blanc,white,3934.872018545568,12.3,48398.925828110485,Old World
Italy,2016,Sauvignonasse,white,2503.4210613521627,12.3,30792.0790546316,Old World
Italy,2016,Schiava,red,235.9646328829917,12.3,2902.3649844607985,Old World
Italy,2016,Schiava Gentile,red,164.90915735645245,12.3,2028.3826354843648,Old World
Italy,2016,Schiava Grigia,red,3.871835289988197,12.3,47.62357406685482,Old World
Italy,2016,Schiava Grossa,red,58.22394307471555,12.3,716.1544998190013,Old World
Italy,2016,Schiava Lombarda,red,701.0553915008423,12.3,8622.981315460362,Old World
Italy,2016,Schioppettino,red,87.24424623983862,12.3,1073.104228750015,Old World
Italy,2016,Sciaglin,white,3.3783018979987696,12.3,41.55311334538487,Old World
Italy,2016,Sciascinoso,red,59.3720716902525,12.3,730.2764817901059,Old World
Italy,2016,Scimiscia,white,1.4254204948907656,12.3,17.532672087156417,Old World
Italy,2016,Semidano,white,33.631867959184625,12.3,413.6719758979709,Old World
Italy,2016,Sennen,red,2.261781588338997,12.3,27.819913536569665,Old World
Italy,2016,Sgavetta,red,26.1827553659555,12.3,322.04789100125265,Old World
Italy,2016,Silvaner,white,17.74496220002952,12.3,218.2630350603631,Old World
Italy,2016,Sirio,white,5.240110628601697,12.3,64.45336073180088,Old World
Italy,2016,Soperga,red,16.566877301888734,12.3,203.77259081323143,Old World
Italy,2016,Spergola,white,114.77247688018112,12.3,1411.701465626228,Old World
Italy,2016,Susumaniello,red,8.029546685254441,12.3,98.76342422862965,Old World
Italy,2016,Syrah,red,7693.380791089528,12.3,94628.5837304012,Old World
Italy,2016,Sémillon,white,12.910261927397777,12.3,158.79622170699264,Old World
Italy,2016,Tannat,red,15.324020975142718,12.3,188.48545799425543,Old World
Italy,2016,Tazzelenghe,red,45.40744139837543,12.3,558.5115292000178,Old World
Italy,2016,Tempranillo,red,8.601545838001702,12.3,105.79901380742092,Old World
Italy,2016,Termarina Rossa,grey_or_gris,2.3767796916088693,12.3,29.234390206789094,Old World
Italy,2016,Teroldego,red,730.3098770855431,12.3,8982.811488152181,Old World
Italy,2016,Terrano,red,209.26759735214537,12.3,2573.991447431388,Old World
Italy,2016,Timorasso,white,122.57246876800684,12.3,1507.6413658464842,Old World
Italy,2016,Tintilia del Molise,red,65.97933803876673,12.3,811.5458578768308,Old World
Italy,2016,Torbato,white,14.767815293045889,12.3,181.6441281044644,Old World
Italy,2016,Trebbianina,white,29.77078761997534,12.3,366.1806877256967,Old World
Italy,2016,Trebbiano Giallo,white,2274.7770834863045,12.3,27979.75812688155,Old World
Italy,2016,Trebbiano Modenese,white,287.3447424499672,12.3,3534.3403321345963,Old World
Italy,2016,Trebbiano Romagnolo,white,19059.452417888424,12.3,234431.26474002763,Old World
Italy,2016,Trebbiano Spoletino,white,121.15252821014111,12.3,1490.176096984736,Old World
Italy,2016,Trebbiano Toscano,white,35440.88752759493,12.3,435922.91658941767,Old World
Italy,2016,Trebbiano d'Abruzzo,white,2629.999769271537,12.3,32348.997162039905,Old World
Italy,2016,Trevisana Nera,red,11.40971248208545,12.3,140.33946352965103,Old World
Italy,2016,Tribidrag,red,13896.213326114495,12.3,170923.42391120832,Old World
Italy,2016,Tronto,red,1.038144644491913,12.3,12.76917912725053,Old World
Italy,2016,Turchetta,red,2.450622826528146,12.3,30.1426607662962,Old World
Italy,2016,Ucelut,white,9.556988488572664,12.3,117.5509584094438,Old World
Italy,2016,Uva Longanesi,red,538.6310704336948,12.3,6625.162166334447,Old World
Italy,2016,Uva Rara,red,196.5351406475706,12.3,2417.3822299651188,Old World
Italy,2016,Uva Tosca,red,29.06471271198452,12.3,357.4959663574096,Old World
Italy,2016,Uva del Fantini,red,0.0103665325373239,12.3,0.127508350209084,Old World
Italy,2016,Uva del Tunde,red,1.5520575131327408,12.3,19.090307411532716,Old World
Italy,2016,Uvalino,red,1.3502900119934234,12.3,16.608567147519107,Old World
Italy,2016,Valentino Nero,red,20.299776468066693,12.3,249.68725055722032,Old World
Italy,2016,Vega,white,26.91772900743186,12.3,331.0880667914119,Old World
Italy,2016,Verdea,white,38.64002547535225,12.3,475.27231334683273,Old World
Italy,2016,Verdeca,white,912.1888566646344,12.3,11219.922936975005,Old World
Italy,2016,Verdello,white,179.41130311963974,12.3,2206.759028371569,Old World
Italy,2016,Verdesse,white,1.361147711507093,12.3,16.742116851537244,Old World
Italy,2016,Verdicchio Bianco,white,4673.653742973546,12.3,57485.94103857462,Old World
Italy,2016,Verdiso,white,52.17624292678701,12.3,641.7677879994803,Old World
Italy,2016,Verduschia,white,8.636175008898075,12.3,106.22495260944632,Old World
Italy,2016,Verduzzo Friulano,white,687.2644871189185,12.3,8453.353191562697,Old World
Italy,2016,Verduzzo Trevigiano,white,531.029790553469,12.3,6531.666423807668,Old World
Italy,2016,Vermentino,white,6702.978708643226,12.3,82446.63811631169,Old World
Italy,2016,Vermentino Nero,red,123.76452113470891,12.3,1522.30360995692,Old World
Italy,2016,Vernaccia di Oristano,white,245.6903298489108,12.3,3021.991057141603,Old World
Italy,2016,Vernaccia di San Gimignano,white,884.0998534737407,12.3,10874.428197727011,Old World
Italy,2016,Veruccese,red,0.207620627080538,12.3,2.553733713090618,Old World
Italy,2016,Vespaiola,white,90.45917718074878,12.3,1112.6478793232102,Old World
Italy,2016,Vespolina,red,87.56962962301556,12.3,1077.1064443630914,Old World
Italy,2016,Vien de Nus,red,8.691721401456658,12.3,106.9081732379169,Old World
Italy,2016,Viognier,white,1826.7040402217065,12.3,22468.45969472699,Old World
Italy,2016,Vitovska,white,50.61688520847052,12.3,622.5876880641874,Old World
Italy,2016,Vuillermin,red,2.8614075429833346,12.3,35.19531277869502,Old World
Italy,2016,Zweigelt,red,4.494004745758134,12.3,55.27625837282505,Old World
Italy,2016,other red,red,14081.023570257164,12.3,173196.5899141631,Old World
Italy,2016,other white,white,21858.656498450426,12.3,268861.4749309402,Old World
Italy,2020,Aglianico,red,9578.0,,,Old World
Italy,2020,Albana,white,1035.0,,,Old World
Italy,2020,Alicante Henri Bouschet,red,7066.0,,,Old World
Italy,2020,Ancellotta,red,5185.0,,,Old World
Italy,2020,Arneis,white,1229.0,,,Old World
Italy,2020,Barbera,red,17235.0,,,Old World
Italy,2020,Biancame,white,602.0,,,Old World
Italy,2020,Bombino Bianco,white,962.0,,,Old World
Italy,2020,Bombino Nero,red,358.0,,,Old World
Italy,2020,Bonarda Piemontese,red,4306.0,,,Old World
Italy,2020,Brachetto del Piemonte,red,1212.0,,,Old World
Italy,2020,Cabernet Franc,red,4125.0,,,Old World
Italy,2020,Cabernet Sauvignon,red,13896.0,,,Old World
Italy,2020,Canaiolo Nero,red,799.0,,,Old World
Italy,2020,Catarratto Bianco,white,31125.0,,,Old World
Italy,2020,Chardonnay,white,23135.0,,,Old World
Italy,2020,Ciliegiolo,red,1465.0,,,Old World
Italy,2020,Cococciola,white,1467.0,,,Old World
Italy,2020,Cortese,white,3363.0,,,Old World
Italy,2020,Corvina Veronese,red,7343.0,,,Old World
Italy,2020,Dolcetto,red,4144.0,,,Old World
Italy,2020,Falanghina Flegrea,white,5353.0,,,Old World
Italy,2020,Fiano,white,2596.0,,,Old World
Italy,2020,Frappato,red,821.0,,,Old World
Italy,2020,Freisa,red,849.0,,,Old World
Italy,2020,Gaglioppo,red,3674.0,,,Old World
Italy,2020,Garganega,white,13359.0,,,Old World
Italy,2020,Gewürztraminer,white,1338.0,,,Old World
Italy,2020,Grechetto di Orvieto,white,2091.0,,,Old World
Italy,2020,Greco,white,2391.0,,,Old World
Italy,2020,Grignolino,red,773.0,,,Old World
Italy,2020,Grillo,white,9482.0,,,Old World
Italy,2020,Inzolia,white,5846.0,,,Old World
Italy,2020,Lagrein,red,617.0,,,Old World
Italy,2020,Lambrusco Grasparossa,red,2261.0,,,Old World
Italy,2020,Lambrusco Maestri,red,5544.0,,,Old World
Italy,2020,Lambrusco Marani,red,617.0,,,Old World
Italy,2020,Lambrusco Salamino,red,5363.0,,,Old World
Italy,2020,Lambrusco di Sorbara,red,1469.0,,,Old World
Italy,2020,Magliocco Canino,red,2789.0,,,Old World
Italy,2020,Malvasia Bianca Lunga,white,1775.0,,,Old World
Italy,2020,Malvasia Bianca di Candia,white,9814.0,,,Old World
Italy,2020,Malvasia Nera di Brindisi,red,1170.0,,,Old World
Italy,2020,Malvasia del Lazio,white,976.0,,,Old World
Italy,2020,Malvasia di Candia Aromatica,white,952.0,,,Old World
Italy,2020,Manzoni Bianco,white,611.0,,,Old World
Italy,2020,Marzemino,red,1399.0,,,Old World
Italy,2020,Mazuelo,red,2177.0,,,Old World
Italy,2020,Merlot,red,26360.0,,,Old World
Italy,2020,Molinara,red,828.0,,,Old World
Italy,2020,Monica Nera,red,1759.0,,,Old World
Italy,2020,Montepulciano,red,30699.0,,,Old World
Italy,2020,Moscato Giallo,white,1016.0,,,Old World
Italy,2020,Muscat Blanc à Petits Grains,white,14791.0,,,Old World
Italy,2020,Muscat of Alexandria,white,2343.0,,,Old World
Italy,2020,Müller-Thurgau,white,1636.0,,,Old World
Italy,2020,Nebbiolo,red,6950.0,,,Old World
Italy,2020,Negroamaro,red,10850.0,,,Old World
Italy,2020,Nerello Cappuccio,red,752.0,,,Old World
Italy,2020,Nerello Mascalese,red,2990.0,,,Old World
Italy,2020,Nero d'Avola,red,19972.0,,,Old World
Italy,2020,Nero di Troia,red,1586.0,,,Old World
Italy,2020,Nuragus,white,1355.0,,,Old World
Italy,2020,Ortrugo,white,677.0,,,Old World
Italy,2020,Passerina,white,2030.0,,,Old World
Italy,2020,Pecorino,white,2881.0,,,Old World
Italy,2020,Petit Verdot,red,1181.0,,,Old World
Italy,2020,Piedirosso,red,1123.0,,,Old World
Italy,2020,Pignoletto,white,2330.0,,,Old World
Italy,2020,Pinot Blanc,white,2770.0,,,Old World
Italy,2020,Pinot Gris,grey_or_gris,30283.0,,,Old World
Italy,2020,Pinot Noir,red,10568.0,,,Old World
Italy,2020,Prosecco,white,41336.0,,,Old World
Italy,2020,Raboso Piave,red,783.0,,,Old World
Italy,2020,Refosco dal Peduncolo Rosso,red,1058.0,,,Old World
Italy,2020,Ribolla Gialla,white,1451.0,,,Old World
Italy,2020,Riesling,white,632.0,,,Old World
Italy,2020,Rondinella,red,2784.0,,,Old World
Italy,2020,Sagrantino,red,1096.0,,,Old World
Italy,2020,Sangiovese,red,62848.0,,,Old World
Italy,2020,Sauvignon Blanc,white,4317.0,,,Old World
Italy,2020,Sauvignonasse,white,2545.0,,,Old World
Italy,2020,Syrah,red,8254.0,,,Old World
Italy,2020,Teroldego,red,1210.0,,,Old World
Italy,2020,Trebbiano Giallo,white,733.0,,,Old World
Italy,2020,Trebbiano Romagnolo,white,15319.0,,,Old World
Italy,2020,Trebbiano Toscano,white,36840.0,,,Old World
Italy,2020,Trebbiano d'Abruzzo,white,2560.0,,,Old World
Italy,2020,Tribidrag,red,14035.0,,,Old World
Italy,2020,Verdeca,white,623.0,,,Old World
Italy,2020,Verdicchio Bianco,white,6639.809831857681,,,Old World
Italy,2020,Verduzzo Friulano,white,742.0,,,Old World
Italy,2020,Verduzzo Trevigiano,white,675.0,,,Old World
Italy,2020,Vermentino,white,9856.0,,,Old World
Italy,2020,Vernaccia di San Gimignano,white,1301.0,,,Old World
Italy,2020,Viognier,white,2567.0,,,Old World
Italy,2020,other,unknown,12782.0,,,Old World
Italy,2020,other red,red,1352.0,,,Old World
Italy,2020,other white,white,14584.0,,,Old World
Japan,2010,Black Queen,red,469.3,10.3,4833.79,New World
Japan,2010,Cabernet Sauvignon,red,469.3,10.3,4833.79,New World
Japan,2010,Campbell Early,red,60.900000000000006,10.3,627.2700000000001,New World
Japan,2010,Chardonnay,white,601.6,10.3,6196.4800000000005,New World
Japan,2010,Delaware,grey_or_gris,51.4,10.3,529.4200000000001,New World
Japan,2010,Kerner,white,357.2,10.3,3679.16,New World
Japan,2010,Koshu,grey_or_gris,168.29999999999998,10.3,1733.49,New World
Japan,2010,Merlot,red,816.7,10.3,8412.01,New World
Japan,2010,Muscat Bailey A,red,102.7,10.3,1057.8100000000002,New World
Japan,2010,Müller-Thurgau,white,171.5,10.3,1766.45,New World
Japan,2010,Niagara,white,128.0,10.3,1318.4,New World
Japan,2010,Pinot Noir,red,63.5,10.3,654.0500000000001,New World
Japan,2010,Portland,white,12.4,10.3,127.72,New World
Japan,2010,Riesling,white,11.3,10.3,116.39,New World
Japan,2010,Zweigelt,red,230.9,10.3,2378.2700000000004,New World
Japan,2016,Adirondac,red,24.04620693854753,10.5,252.48517285474912,New World
Japan,2016,Black Queen,red,28.379712580684448,10.5,297.9869820971867,New World
Japan,2016,Cabernet Sauvignon,red,41.51020604809506,10.5,435.8571635049981,New World
Japan,2016,Campbell Early,red,237.65844155844155,10.5,2495.413636363636,New World
Japan,2016,Cascade,red,21.916666666666664,10.5,230.125,New World
Japan,2016,Chardonnay,white,137.2691330176105,10.5,1441.3258966849105,New World
Japan,2016,Concord,red,292.33110136808347,10.5,3069.4765643648766,New World
Japan,2016,Delaware,grey_or_gris,254.2484877901493,10.5,2669.609121796568,New World
Japan,2016,Kerner,white,76.08450300410018,10.5,798.8872815430519,New World
Japan,2016,Koshu,grey_or_gris,690.2902335839192,10.5,7248.047452631152,New World
Japan,2016,Kyoho (4N),red,62.0646237245523,10.5,651.6785491077991,New World
Japan,2016,Merlot,red,197.09999083874956,10.5,2069.54990380687,New World
Japan,2016,Muscat Bailey A,red,521.3882775444098,10.5,5474.576914216303,New World
Japan,2016,Müller-Thurgau,white,21.93350660422272,10.5,230.30181934433855,New World
Japan,2016,Niagara,white,551.1700623003908,10.5,5787.285654154103,New World
Japan,2016,Pinot Noir,red,20.444444444444443,10.5,214.66666666666663,New World
Japan,2016,Portland,white,39.00947500212206,10.5,409.5994875222816,New World
Japan,2016,Red Millennium,red,1.573355293204238,10.5,16.5202305786445,New World
Japan,2016,Riesling,white,21.83297627351336,10.5,229.24625087189028,New World
Japan,2016,Riesling Forte,white,2.4545090899928192,10.5,25.772345444924603,New World
Japan,2016,Rose Ciotat,white,1.9350461652052124,10.5,20.31798473465473,New World
Japan,2016,Ryugan,white,27.28403036576949,10.5,286.4823188405797,New World
Japan,2016,Sauvignon Blanc,white,14.753129541671743,10.5,154.9078601875533,New World
Japan,2016,Verdelet,white,39.24928376255742,10.5,412.1174795068529,New World
Japan,2016,Yama Sauvignon,red,23.99199255561148,10.5,251.91592183392052,New World
Japan,2016,Yamabudo,red,35.04455739805804,10.5,367.9678526796094,New World
Japan,2016,Yamasachi,red,19.972222222222225,10.5,209.70833333333337,New World
Japan,2016,Zweigelt,red,58.6390414408517,10.5,615.7099351289428,New World
Japan,2016,other red,red,183.00518714465696,10.5,1921.554465018898,New World
Japan,2016,other white,white,222.02960486869847,10.5,2331.310851121334,New World
Japan,2022,Acolon,red,1.6,,,New World
Japan,2022,Alicante Henri Bouschet,red,0.6,,,New World
Japan,2022,Alvarinho,white,1.0,,,New World
Japan,2022,Amurensis,red,2.1,,,New World
Japan,2022,Armonoir,red,1.2,,,New World
Japan,2022,Bacchus,white,15.5,,,New World
Japan,2022,Bijou Noir,red,6.5,,,New World
Japan,2022,Black Queen,red,35.5,,,New World
Japan,2022,Blaufränkisch,red,6.1,,,New World
Japan,2022,Buffalo,red,3.7,,,New World
Japan,2022,Cabernet Franc,red,12.9,,,New World
Japan,2022,Cabernet Sauvignon,red,60.7,,,New World
Japan,2022,Campbell Early,red,63.9,,,New World
Japan,2022,Chardonnay,white,239.9,,,New World
Japan,2022,Concord,red,120.3,,,New World
Japan,2022,Delaware,grey_or_gris,430.1,,,New World
Japan,2022,Dornfelder,red,5.1,,,New World
Japan,2022,Gewürztraminer,white,16.0,,,New World
Japan,2022,Kai Noir,red,1.1,,,New World
Japan,2022,Kerner,white,65.1,,,New World
Japan,2022,Kiyomai,red,20.9,,,New World
